Cancer Type,Pathway,F-statistic,p-value,Higher in
Renal Cell Carcinoma,RNA Polymerase III Chain Elongation R-HSA-73780,4.986027340650531,0.030251196826424735,Other Types
Renal Cell Carcinoma,PINK1-PRKN Mediated Mitophagy R-HSA-5205685,21.64671436175132,2.602795209924555e-05,Renal Cell Carcinoma
Renal Cell Carcinoma,Recruitment Of NuMA To Mitotic Centrosomes R-HSA-380320,23.3942341307593,1.4023991920852923e-05,Other Types
Renal Cell Carcinoma,Signaling By ERBB4 R-HSA-1236394,5.049114972220394,0.029272845022998206,Other Types
Renal Cell Carcinoma,Insulin Processing R-HSA-264876,6.61412776356818,0.013269024306912349,Other Types
Renal Cell Carcinoma,Regulation Of PLK1 Activity At G2/M Transition R-HSA-2565942,18.44136904355031,8.478869738812799e-05,Other Types
Renal Cell Carcinoma,Mitotic Prometaphase R-HSA-68877,13.434602978706701,0.0006167052011537316,Other Types
Renal Cell Carcinoma,CTLA4 Inhibitory Signaling R-HSA-389513,12.088352600545312,0.0010877507762080347,Other Types
Renal Cell Carcinoma,Antiviral Mechanism By IFN-stimulated Genes R-HSA-1169410,8.012457441964205,0.006765774846235153,Other Types
Renal Cell Carcinoma,Post NMDA Receptor Activation Events R-HSA-438064,13.416042525227692,0.0006214824030851154,Other Types
Renal Cell Carcinoma,Establishment Of Sister Chromatid Cohesion R-HSA-2468052,6.485416371069488,0.014138433423892217,Other Types
Renal Cell Carcinoma,COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436,6.466601398457146,0.014270526777178397,Other Types
Renal Cell Carcinoma,Interactions Of Vpr With Host Cellular Proteins R-HSA-176033,7.888115852646758,0.0071754139800916765,Other Types
Renal Cell Carcinoma,Vpr-mediated Nuclear Import Of PICs R-HSA-180910,7.888115852646758,0.0071754139800916765,Other Types
Renal Cell Carcinoma,Apoptotic Execution Phase R-HSA-75153,7.397299034558053,0.009067925835975084,Other Types
Renal Cell Carcinoma,Negative Regulation Of FGFR2 Signaling R-HSA-5654727,13.720859265101035,0.0005477108460545906,Other Types
Renal Cell Carcinoma,Negative Regulation Of FGFR3 Signaling R-HSA-5654732,13.720859265101035,0.0005477108460545906,Other Types
Renal Cell Carcinoma,Negative Regulation Of FGFR4 Signaling R-HSA-5654733,13.720859265101035,0.0005477108460545906,Other Types
Renal Cell Carcinoma,DNA Double Strand Break Response R-HSA-5693606,5.628919571171899,0.021721478454099552,Renal Cell Carcinoma
Renal Cell Carcinoma,RHO GTPases Activate CIT R-HSA-5625900,8.794474609740206,0.004696041681257075,Other Types
Renal Cell Carcinoma,Interactions Of Rev With Host Cellular Proteins R-HSA-177243,6.1189095049035656,0.016964035916036888,Other Types
Renal Cell Carcinoma,Sema4D Induced Cell Migration And Growth-Cone Collapse R-HSA-416572,6.45833336177554,0.014328989361863468,Other Types
Renal Cell Carcinoma,Nuclear Signaling By ERBB4 R-HSA-1251985,5.873241095882947,0.01919216339072636,Other Types
Renal Cell Carcinoma,Cell-cell Junction Organization R-HSA-421270,5.218839818907466,0.026806055822303262,Other Types
Renal Cell Carcinoma,Non-integrin membrane-ECM Interactions R-HSA-3000171,4.35073582660623,0.04233204893784055,Other Types
Renal Cell Carcinoma,Syndecan Interactions R-HSA-3000170,4.35073582660623,0.04233204893784055,Other Types
Renal Cell Carcinoma,GPVI-mediated Activation Cascade R-HSA-114604,9.19675622148962,0.0039031972137827517,Other Types
Renal Cell Carcinoma,Defective Pyroptosis R-HSA-9710421,9.181917803279646,0.003929779117385927,Renal Cell Carcinoma
Renal Cell Carcinoma,SARS-CoV-1 Infection R-HSA-9678108,19.86065378244651,4.9870433423635905e-05,Other Types
Renal Cell Carcinoma,PI3K Cascade R-HSA-109704,19.53112158428955,5.63463372385918e-05,Other Types
Renal Cell Carcinoma,Early SARS-CoV-2 Infection Events R-HSA-9772572,9.116905698403777,0.00404851634503799,Other Types
Renal Cell Carcinoma,CD209 (DC-SIGN) Signaling R-HSA-5621575,10.34523518869653,0.002325574851688505,Other Types
Renal Cell Carcinoma,RHO GTPases Activate Formins R-HSA-5663220,17.879997208382278,0.00010497173216868718,Other Types
Renal Cell Carcinoma,Regulation Of IFNG Signaling R-HSA-877312,19.36070740739581,6.003458250510417e-05,Other Types
Renal Cell Carcinoma,Activation Of NMDA Receptors And Postsynaptic Events R-HSA-442755,8.52288036653272,0.005326368103664646,Other Types
Renal Cell Carcinoma,Loss Of MECP2 Binding Ability To NCoR/SMRT Complex R-HSA-9022537,11.816202321415172,0.0012223952535419405,Other Types
Renal Cell Carcinoma,Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234,4.829800198459143,0.03282909052728655,Other Types
Renal Cell Carcinoma,Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231,4.829800198459143,0.03282909052728655,Other Types
Renal Cell Carcinoma,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,8.69660380518333,0.004913579629973101,Other Types
Renal Cell Carcinoma,Spry Regulation Of FGF Signaling R-HSA-1295596,11.81178301329375,0.0012247209132692075,Other Types
Renal Cell Carcinoma,IRS-mediated Signaling R-HSA-112399,11.393737398021143,0.0014671926648804447,Other Types
Renal Cell Carcinoma,AURKA Activation By TPX2 R-HSA-8854518,21.352779065424897,2.8930203956540905e-05,Other Types
Renal Cell Carcinoma,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,19.30690418397106,6.125077985567454e-05,Other Types
Renal Cell Carcinoma,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,11.851292732936264,0.0012040928269754492,Other Types
Renal Cell Carcinoma,SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142,6.310150427846321,0.015421261769013534,Other Types
Renal Cell Carcinoma,Toll-like Receptor Cascades R-HSA-168898,4.804197821276309,0.0332737203733298,Other Types
Renal Cell Carcinoma,Centrosome Maturation R-HSA-380287,25.473748476077187,6.864262810150392e-06,Other Types
Renal Cell Carcinoma,Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722,6.821785075694372,0.011984231125413617,Renal Cell Carcinoma
Renal Cell Carcinoma,Phase I - Functionalization Of Compounds R-HSA-211945,12.478298249328477,0.0009213517003207208,Renal Cell Carcinoma
Renal Cell Carcinoma,Oncogenic MAPK Signaling R-HSA-6802957,10.092591536174393,0.0026029471151721053,Other Types
Renal Cell Carcinoma,Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054,5.686335584186925,0.021096560981799795,Other Types
Renal Cell Carcinoma,TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789,5.575814033486956,0.022317170690682217,Other Types
Renal Cell Carcinoma,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,4.346805488277198,0.0424213993263213,Other Types
Renal Cell Carcinoma,Mitochondrial Calcium Ion Transport R-HSA-8949215,12.991755610875213,0.0007419680631865659,Renal Cell Carcinoma
Renal Cell Carcinoma,Synthesis Of Active Ubiquitin: Roles Of E1 And E2 Enzymes R-HSA-8866652,17.516729962983923,0.00012066210875415881,Other Types
Renal Cell Carcinoma,SARS-CoV-2 Activates/Modulates Innate And Adaptive Immune Responses R-HSA-9705671,7.859525100015405,0.007273270636706311,Other Types
Renal Cell Carcinoma,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,7.248358391956602,0.0097419678207172,Other Types
Renal Cell Carcinoma,RHO GTPases Activate PAKs R-HSA-5627123,22.913903579937653,1.6594236875229898e-05,Other Types
Renal Cell Carcinoma,Interleukin-20 Family Signaling R-HSA-8854691,17.80519476551647,0.00010801851942532826,Other Types
Renal Cell Carcinoma,Interleukin-6 Family Signaling R-HSA-6783589,8.513824749036457,0.005348866762614578,Other Types
Renal Cell Carcinoma,RMTs Methylate Histone Arginines R-HSA-3214858,18.34122324734219,8.80673228352624e-05,Renal Cell Carcinoma
Renal Cell Carcinoma,VEGFR2 Mediated Vascular Permeability R-HSA-5218920,9.239129738121527,0.0038283278408548526,Other Types
Renal Cell Carcinoma,Glycolysis R-HSA-70171,5.2872343024977555,0.02587609325940746,Other Types
Renal Cell Carcinoma,Growth Hormone Receptor Signaling R-HSA-982772,9.758163653684838,0.0030248170460395727,Other Types
Renal Cell Carcinoma,"Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841",17.518239081370027,0.00012059207711706554,Renal Cell Carcinoma
Renal Cell Carcinoma,Opioid Signaling R-HSA-111885,8.269834945652198,0.005994497519895039,Other Types
Renal Cell Carcinoma,Apoptotic Cleavage Of Cellular Proteins R-HSA-111465,5.184489424680865,0.027286627779163224,Other Types
Renal Cell Carcinoma,Regulation Of TP53 Expression And Degradation R-HSA-6806003,9.262616201040297,0.0037874840983269597,Other Types
Renal Cell Carcinoma,Integrin Cell Surface Interactions R-HSA-216083,6.943178706031104,0.011295052047559439,Other Types
Renal Cell Carcinoma,Mismatch Repair (MMR) Directed By MSH2:MSH3 (MutSbeta) R-HSA-5358606,7.9435828663230295,0.006989524933952307,Other Types
Renal Cell Carcinoma,Mismatch Repair R-HSA-5358508,7.9435828663230295,0.006989524933952307,Other Types
Renal Cell Carcinoma,Mismatch Repair (MMR) Directed By MSH2:MSH6 (MutSalpha) R-HSA-5358565,7.9435828663230295,0.006989524933952307,Other Types
Renal Cell Carcinoma,NF-kB Is Activated And Signals Survival R-HSA-209560,6.9133033122487,0.01146065608885336,Other Types
Renal Cell Carcinoma,Regulation Of TP53 Degradation R-HSA-6804757,10.718256771516941,0.001971555266027474,Other Types
Renal Cell Carcinoma,Nuclear Import Of Rev Protein R-HSA-180746,8.491588827600609,0.0054045392615765155,Other Types
Renal Cell Carcinoma,Chromatin Modifying Enzymes R-HSA-3247509,11.955463729164656,0.0011514359555562293,Renal Cell Carcinoma
Renal Cell Carcinoma,DNA Replication Initiation R-HSA-68952,32.53387175379341,7.082187664906857e-07,Other Types
Renal Cell Carcinoma,BBSome-mediated Cargo-Targeting To Cilium R-HSA-5620922,10.804122815979015,0.0018983974300845266,Other Types
Renal Cell Carcinoma,Signaling To RAS R-HSA-167044,5.206183451625856,0.02698205394941439,Other Types
Renal Cell Carcinoma,Extracellular Matrix Organization R-HSA-1474244,4.8753912746988455,0.032053129860320904,Other Types
Renal Cell Carcinoma,Oncogene Induced Senescence R-HSA-2559585,16.115700932069707,0.00020827217322614137,Other Types
Renal Cell Carcinoma,Uptake And Function Of Anthrax Toxins R-HSA-5210891,4.811599391811224,0.0331445144355439,Other Types
Renal Cell Carcinoma,Signaling By SCF-KIT R-HSA-1433557,10.005966508906715,0.002705901316666764,Other Types
Renal Cell Carcinoma,Signaling By TGF-beta Receptor Complex R-HSA-170834,6.612984280406017,0.013276492399596263,Other Types
Renal Cell Carcinoma,Signaling By FGFR1 R-HSA-5654736,13.644625814287112,0.0005652548331249954,Other Types
Renal Cell Carcinoma,Resolution Of Sister Chromatid Cohesion R-HSA-2500257,14.049469497087465,0.0004783721374055968,Other Types
Renal Cell Carcinoma,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,5.344940662904157,0.02511842584585303,Other Types
Renal Cell Carcinoma,Post-translational Protein Phosphorylation R-HSA-8957275,5.344940662904157,0.02511842584585303,Other Types
Renal Cell Carcinoma,Regulation Of IFNA/IFNB Signaling R-HSA-912694,25.28957850352083,7.306039030807521e-06,Other Types
Renal Cell Carcinoma,Regulation Of TP53 Activity Thru Association With Co-factors R-HSA-6804759,14.909393020063396,0.0003370747182550564,Other Types
Renal Cell Carcinoma,GAB1 Signalosome R-HSA-180292,11.769929268781832,0.001246978349567251,Other Types
Renal Cell Carcinoma,MyD88-independent TLR4 Cascade R-HSA-166166,13.382378346582254,0.0006302464126445226,Other Types
Renal Cell Carcinoma,Autophagy R-HSA-9612973,4.316400529280497,0.04311957715273212,Other Types
Renal Cell Carcinoma,Insulin Receptor Signaling Cascade R-HSA-74751,7.163204219055414,0.010151076910980317,Other Types
Renal Cell Carcinoma,Transcriptional Regulation By E2F6 R-HSA-8953750,5.023221568626054,0.02967020521707507,Renal Cell Carcinoma
Renal Cell Carcinoma,Regulated Necrosis R-HSA-5218859,7.380644525866033,0.009140775722680452,Other Types
Renal Cell Carcinoma,Loss Of Nlp From Mitotic Centrosomes R-HSA-380259,20.347415709557612,4.169217166735397e-05,Other Types
Renal Cell Carcinoma,IRS-related Events Triggered By IGF1R R-HSA-2428928,6.952217591731514,0.011245451028564522,Other Types
Renal Cell Carcinoma,Transcriptional Regulation By TP53 R-HSA-3700989,21.813316162196546,2.45196178388197e-05,Renal Cell Carcinoma
Renal Cell Carcinoma,TFAP2 (AP-2) Family Regulates Transcription Of Growth Factors And Their Receptors R-HSA-8866910,8.11431219367409,0.006448681126632204,Other Types
Renal Cell Carcinoma,MAPK1 (ERK2) Activation R-HSA-112411,12.060208529525346,0.0011009226556451188,Other Types
Renal Cell Carcinoma,SUMOylation Of SUMOylation Proteins R-HSA-4085377,6.725631711943346,0.0125618493505677,Other Types
Renal Cell Carcinoma,HATs Acetylate Histones R-HSA-3214847,12.393668607046788,0.0009550436400126005,Renal Cell Carcinoma
Renal Cell Carcinoma,Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370,17.758842009320805,0.00010995281962867375,Other Types
Renal Cell Carcinoma,Signaling By FGFR3 R-HSA-5654741,9.795148541528011,0.0029748067112618467,Other Types
Renal Cell Carcinoma,Signaling By FGFR4 R-HSA-5654743,9.795148541528011,0.0029748067112618467,Other Types
Renal Cell Carcinoma,Formation Of Senescence-Associated Heterochromatin Foci (SAHF) R-HSA-2559584,20.673452948399675,3.700844343067704e-05,Other Types
Renal Cell Carcinoma,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,6.622157636091814,0.013216707070556857,Other Types
Renal Cell Carcinoma,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,6.622157636091814,0.013216707070556857,Other Types
Renal Cell Carcinoma,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,6.622157636091814,0.013216707070556857,Other Types
Renal Cell Carcinoma,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,6.622157636091814,0.013216707070556857,Other Types
Renal Cell Carcinoma,Transcriptional Regulation By VENTX R-HSA-8853884,20.582623341891864,3.8255226529508326e-05,Other Types
Renal Cell Carcinoma,SARS-CoV-2 Infection R-HSA-9694516,7.968361843755165,0.006908136938509601,Other Types
Renal Cell Carcinoma,PKMTs Methylate Histone Lysines R-HSA-3214841,17.650891795403606,0.0001145993791322402,Renal Cell Carcinoma
Renal Cell Carcinoma,FRS-mediated FGFR1 Signaling R-HSA-5654693,7.583866493484906,0.008292683435357483,Other Types
Renal Cell Carcinoma,Synthesis Of diphthamide-EEF2 R-HSA-5358493,9.717476404720067,0.003080859073030354,Renal Cell Carcinoma
Renal Cell Carcinoma,MAP3K8 (TPL2)-dependent MAPK1/3 Activation R-HSA-5684264,8.827819957907595,0.004624268783766649,Other Types
Renal Cell Carcinoma,Signaling By Leptin R-HSA-2586552,9.535342079136896,0.0033454861836888575,Other Types
Renal Cell Carcinoma,Activation Of Pre-Replicative Complex R-HSA-68962,14.394421401823918,0.0004154019777682231,Other Types
Renal Cell Carcinoma,Phosphorylation Of Emi1 R-HSA-176417,17.15114183882835,0.00013894787774762442,Other Types
Renal Cell Carcinoma,mRNA Decay By 3 To 5 Exoribonuclease R-HSA-429958,7.979011207052691,0.006873467454407029,Renal Cell Carcinoma
Renal Cell Carcinoma,Signaling By FGFR1 In Disease R-HSA-5655302,14.670582616781143,0.00037127324861620394,Other Types
Renal Cell Carcinoma,Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960,5.569682836314855,0.022387065215218365,Other Types
Renal Cell Carcinoma,Golgi Cisternae Pericentriolar Stack Reorganization R-HSA-162658,16.393502555524453,0.00018669972452047432,Other Types
Renal Cell Carcinoma,DAG And IP3 Signaling R-HSA-1489509,15.905577209618702,0.00022631458551307235,Other Types
Renal Cell Carcinoma,SARS-CoV-2-host Interactions R-HSA-9705683,4.759305395398661,0.03406914313088369,Other Types
Renal Cell Carcinoma,Anchoring Of Basal Body To Plasma Membrane R-HSA-5620912,22.056053893980323,2.248343959070826e-05,Other Types
Renal Cell Carcinoma,Synthesis Of PIPs At Golgi Membrane R-HSA-1660514,7.092147798437569,0.010506427060851323,Other Types
Renal Cell Carcinoma,Glucose Metabolism R-HSA-70326,6.00930032949396,0.017921931955374348,Other Types
Renal Cell Carcinoma,PI3K Events In ERBB2 Signaling R-HSA-1963642,6.235967009617887,0.016001145117818454,Other Types
Renal Cell Carcinoma,Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279,8.17938912455417,0.0062543516826199606,Renal Cell Carcinoma
Renal Cell Carcinoma,Estrogen-dependent Nuclear Events Downstream Of ESR-membrane Signaling R-HSA-9634638,11.138320332656845,0.0016397528238917803,Other Types
Renal Cell Carcinoma,APC Truncation Mutants Have Impaired AXIN Binding R-HSA-5467337,6.851688147548739,0.01181041085771747,Other Types
Renal Cell Carcinoma,Mitophagy R-HSA-5205647,15.4293986497761,0.0002735307016635844,Renal Cell Carcinoma
Renal Cell Carcinoma,PI-3K cascade:FGFR1 R-HSA-5654689,18.474955997448365,8.371790753103246e-05,Other Types
Renal Cell Carcinoma,Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400,4.194448761308603,0.04604816847693022,Other Types
Renal Cell Carcinoma,Signaling By KIT In Disease R-HSA-9669938,6.113586514829243,0.017009267702719176,Other Types
Renal Cell Carcinoma,Cell Cycle R-HSA-1640170,9.4788435646932,0.003432364443897509,Other Types
Renal Cell Carcinoma,Interferon Gamma Signaling R-HSA-877300,8.776871322547294,0.004734405005547706,Other Types
Renal Cell Carcinoma,MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,4.883803455872322,0.031912130791794564,Other Types
Renal Cell Carcinoma,Glycerophospholipid Biosynthesis R-HSA-1483206,12.73476125552844,0.0008266612861513728,Renal Cell Carcinoma
Renal Cell Carcinoma,IGF1R Signaling Cascade R-HSA-2428924,7.0793137958921575,0.010572006984941954,Other Types
Renal Cell Carcinoma,Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,7.0793137958921575,0.010572006984941954,Other Types
Renal Cell Carcinoma,RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459,15.049982022744741,0.00031850039077529736,Renal Cell Carcinoma
Renal Cell Carcinoma,FRS-mediated FGFR4 Signaling R-HSA-5654712,5.102045886471393,0.028478295387202084,Other Types
Renal Cell Carcinoma,FRS-mediated FGFR3 Signaling R-HSA-5654706,5.102045886471393,0.028478295387202084,Other Types
Renal Cell Carcinoma,FRS-mediated FGFR2 Signaling R-HSA-5654700,5.102045886471393,0.028478295387202084,Other Types
